location,hits,keyword,geo,gprop,year,month
NA,NA,NA,NA,NA,NA,NA
Alabama,27,Bitcoin,US,web,2016,1
Alabama,50,Bitcoin,US,web,2016,2
Alabama,56,Bitcoin,US,web,2016,3
Alabama,45,Bitcoin,US,web,2016,4
Alabama,41,Bitcoin,US,web,2016,5
Alabama,41,Bitcoin,US,web,2016,6
Alabama,43,Bitcoin,US,web,2016,7
Alabama,57,Bitcoin,US,web,2016,8
Alabama,45,Bitcoin,US,web,2016,9
Alabama,59,Bitcoin,US,web,2016,10
Alabama,38,Bitcoin,US,web,2016,11
Alabama,40,Bitcoin,US,web,2016,12
Alabama,38,Bitcoin,US,web,2017,1
Alabama,53,Bitcoin,US,web,2017,2
Alabama,50,Bitcoin,US,web,2017,3
Alabama,43,Bitcoin,US,web,2017,4
Alabama,35,Bitcoin,US,web,2017,5
Alabama,38,Bitcoin,US,web,2017,6
Alabama,39,Bitcoin,US,web,2017,7
Alabama,38,Bitcoin,US,web,2017,8
Alabama,30,Bitcoin,US,web,2017,9
Alabama,39,Bitcoin,US,web,2017,10
Alabama,36,Bitcoin,US,web,2017,11
Alabama,34,Bitcoin,US,web,2017,12
Alabama,35,Bitcoin,US,web,2018,1
Alabama,30,Bitcoin,US,web,2018,2
Alabama,34,Bitcoin,US,web,2018,3
Alabama,37,Bitcoin,US,web,2018,4
Alabama,35,Bitcoin,US,web,2018,5
Alabama,34,Bitcoin,US,web,2018,6
Alabama,36,Bitcoin,US,web,2018,7
Alabama,35,Bitcoin,US,web,2018,8
Alabama,41,Bitcoin,US,web,2018,9
Alabama,46,Bitcoin,US,web,2018,10
Alabama,34,Bitcoin,US,web,2018,11
Alabama,35,Bitcoin,US,web,2018,12
Alabama,43,Bitcoin,US,web,2019,1
Alabama,42,Bitcoin,US,web,2019,2
Alabama,43,Bitcoin,US,web,2019,3
Alabama,35,Bitcoin,US,web,2019,4
Alabama,41,Bitcoin,US,web,2019,5
Alabama,40,Bitcoin,US,web,2019,6
Alabama,36,Bitcoin,US,web,2019,7
Alabama,41,Bitcoin,US,web,2019,8
Alabama,42,Bitcoin,US,web,2019,9
Alabama,54,Bitcoin,US,web,2019,10
Alabama,44,Bitcoin,US,web,2019,11
Alabama,43,Bitcoin,US,web,2019,12
Alabama,45,Bitcoin,US,web,2020,1
Alabama,49,Bitcoin,US,web,2020,2
Alabama,41,Bitcoin,US,web,2020,3
Alabama,45,Bitcoin,US,web,2020,4
Alabama,44,Bitcoin,US,web,2020,5
Alabama,49,Bitcoin,US,web,2020,6
Alabama,53,Bitcoin,US,web,2020,7
Alabama,49,Bitcoin,US,web,2020,8
Alabama,59,Bitcoin,US,web,2020,9
Alabama,51,Bitcoin,US,web,2020,10
Alabama,47,Bitcoin,US,web,2020,11
Alabama,42,Bitcoin,US,web,2020,12
Alabama,37,Bitcoin,US,web,2021,1
Alabama,38,Bitcoin,US,web,2021,2
Alabama,37,Bitcoin,US,web,2021,3
Alabama,42,Bitcoin,US,web,2021,4
Alabama,40,Bitcoin,US,web,2021,5
Alabama,42,Bitcoin,US,web,2021,6
Alabama,45,Bitcoin,US,web,2021,7
Alabama,45,Bitcoin,US,web,2021,8
Alabama,40,Bitcoin,US,web,2021,9
Alabama,47,Bitcoin,US,web,2021,10
Alabama,45,Bitcoin,US,web,2021,11
Alabama,45,Bitcoin,US,web,2021,12
Alaska,61,Bitcoin,US,web,2016,1
Alaska,98,Bitcoin,US,web,2016,2
Alaska,74,Bitcoin,US,web,2016,3
Alaska,100,Bitcoin,US,web,2016,4
Alaska,87,Bitcoin,US,web,2016,5
Alaska,92,Bitcoin,US,web,2016,6
Alaska,70,Bitcoin,US,web,2016,7
Alaska,80,Bitcoin,US,web,2016,8
Alaska,80,Bitcoin,US,web,2016,9
Alaska,75,Bitcoin,US,web,2016,10
Alaska,45,Bitcoin,US,web,2016,11
Alaska,87,Bitcoin,US,web,2016,12
Alaska,47,Bitcoin,US,web,2017,1
Alaska,76,Bitcoin,US,web,2017,2
Alaska,74,Bitcoin,US,web,2017,3
Alaska,66,Bitcoin,US,web,2017,4
Alaska,70,Bitcoin,US,web,2017,5
Alaska,52,Bitcoin,US,web,2017,6
Alaska,48,Bitcoin,US,web,2017,7
Alaska,54,Bitcoin,US,web,2017,8
Alaska,47,Bitcoin,US,web,2017,9
Alaska,55,Bitcoin,US,web,2017,10
Alaska,56,Bitcoin,US,web,2017,11
Alaska,59,Bitcoin,US,web,2017,12
Alaska,59,Bitcoin,US,web,2018,1
Alaska,61,Bitcoin,US,web,2018,2
Alaska,59,Bitcoin,US,web,2018,3
Alaska,68,Bitcoin,US,web,2018,4
Alaska,60,Bitcoin,US,web,2018,5
Alaska,72,Bitcoin,US,web,2018,6
Alaska,84,Bitcoin,US,web,2018,7
Alaska,63,Bitcoin,US,web,2018,8
Alaska,67,Bitcoin,US,web,2018,9
Alaska,81,Bitcoin,US,web,2018,10
Alaska,65,Bitcoin,US,web,2018,11
Alaska,87,Bitcoin,US,web,2018,12
Alaska,62,Bitcoin,US,web,2019,1
Alaska,76,Bitcoin,US,web,2019,2
Alaska,100,Bitcoin,US,web,2019,3
Alaska,83,Bitcoin,US,web,2019,4
Alaska,69,Bitcoin,US,web,2019,5
Alaska,58,Bitcoin,US,web,2019,6
Alaska,75,Bitcoin,US,web,2019,7
Alaska,61,Bitcoin,US,web,2019,8
Alaska,85,Bitcoin,US,web,2019,9
Alaska,74,Bitcoin,US,web,2019,10
Alaska,60,Bitcoin,US,web,2019,11
Alaska,84,Bitcoin,US,web,2019,12
Alaska,68,Bitcoin,US,web,2020,1
Alaska,47,Bitcoin,US,web,2020,2
Alaska,72,Bitcoin,US,web,2020,3
Alaska,70,Bitcoin,US,web,2020,4
Alaska,67,Bitcoin,US,web,2020,5
Alaska,68,Bitcoin,US,web,2020,6
Alaska,57,Bitcoin,US,web,2020,7
Alaska,61,Bitcoin,US,web,2020,8
Alaska,63,Bitcoin,US,web,2020,9
Alaska,63,Bitcoin,US,web,2020,10
Alaska,74,Bitcoin,US,web,2020,11
Alaska,60,Bitcoin,US,web,2020,12
Alaska,63,Bitcoin,US,web,2021,1
Alaska,61,Bitcoin,US,web,2021,2
Alaska,73,Bitcoin,US,web,2021,3
Alaska,65,Bitcoin,US,web,2021,4
Alaska,66,Bitcoin,US,web,2021,5
Alaska,56,Bitcoin,US,web,2021,6
Alaska,74,Bitcoin,US,web,2021,7
Alaska,63,Bitcoin,US,web,2021,8
Alaska,70,Bitcoin,US,web,2021,9
Alaska,68,Bitcoin,US,web,2021,10
Alaska,72,Bitcoin,US,web,2021,11
Alaska,65,Bitcoin,US,web,2021,12
Arizona,40,Bitcoin,US,web,2016,1
Arizona,59,Bitcoin,US,web,2016,2
Arizona,62,Bitcoin,US,web,2016,3
Arizona,46,Bitcoin,US,web,2016,4
Arizona,65,Bitcoin,US,web,2016,5
Arizona,64,Bitcoin,US,web,2016,6
Arizona,59,Bitcoin,US,web,2016,7
Arizona,81,Bitcoin,US,web,2016,8
Arizona,74,Bitcoin,US,web,2016,9
Arizona,69,Bitcoin,US,web,2016,10
Arizona,67,Bitcoin,US,web,2016,11
Arizona,59,Bitcoin,US,web,2016,12
Arizona,65,Bitcoin,US,web,2017,1
Arizona,68,Bitcoin,US,web,2017,2
Arizona,78,Bitcoin,US,web,2017,3
Arizona,70,Bitcoin,US,web,2017,4
Arizona,52,Bitcoin,US,web,2017,5
Arizona,58,Bitcoin,US,web,2017,6
Arizona,59,Bitcoin,US,web,2017,7
Arizona,57,Bitcoin,US,web,2017,8
Arizona,56,Bitcoin,US,web,2017,9
Arizona,64,Bitcoin,US,web,2017,10
Arizona,55,Bitcoin,US,web,2017,11
Arizona,69,Bitcoin,US,web,2017,12
Arizona,67,Bitcoin,US,web,2018,1
Arizona,49,Bitcoin,US,web,2018,2
Arizona,55,Bitcoin,US,web,2018,3
Arizona,60,Bitcoin,US,web,2018,4
Arizona,65,Bitcoin,US,web,2018,5
Arizona,56,Bitcoin,US,web,2018,6
Arizona,57,Bitcoin,US,web,2018,7
Arizona,58,Bitcoin,US,web,2018,8
Arizona,63,Bitcoin,US,web,2018,9
Arizona,68,Bitcoin,US,web,2018,10
Arizona,58,Bitcoin,US,web,2018,11
Arizona,60,Bitcoin,US,web,2018,12
Arizona,71,Bitcoin,US,web,2019,1
Arizona,68,Bitcoin,US,web,2019,2
Arizona,70,Bitcoin,US,web,2019,3
Arizona,67,Bitcoin,US,web,2019,4
Arizona,68,Bitcoin,US,web,2019,5
Arizona,66,Bitcoin,US,web,2019,6
Arizona,67,Bitcoin,US,web,2019,7
Arizona,68,Bitcoin,US,web,2019,8
Arizona,59,Bitcoin,US,web,2019,9
Arizona,65,Bitcoin,US,web,2019,10
Arizona,69,Bitcoin,US,web,2019,11
Arizona,72,Bitcoin,US,web,2019,12
Arizona,66,Bitcoin,US,web,2020,1
Arizona,68,Bitcoin,US,web,2020,2
Arizona,59,Bitcoin,US,web,2020,3
Arizona,71,Bitcoin,US,web,2020,4
Arizona,69,Bitcoin,US,web,2020,5
Arizona,71,Bitcoin,US,web,2020,6
Arizona,73,Bitcoin,US,web,2020,7
Arizona,66,Bitcoin,US,web,2020,8
Arizona,66,Bitcoin,US,web,2020,9
Arizona,62,Bitcoin,US,web,2020,10
Arizona,59,Bitcoin,US,web,2020,11
Arizona,53,Bitcoin,US,web,2020,12
Arizona,70,Bitcoin,US,web,2021,1
Arizona,72,Bitcoin,US,web,2021,2
Arizona,68,Bitcoin,US,web,2021,3
Arizona,66,Bitcoin,US,web,2021,4
Arizona,75,Bitcoin,US,web,2021,5
Arizona,54,Bitcoin,US,web,2021,6
Arizona,66,Bitcoin,US,web,2021,7
Arizona,66,Bitcoin,US,web,2021,8
Arizona,59,Bitcoin,US,web,2021,9
Arizona,58,Bitcoin,US,web,2021,10
Arizona,59,Bitcoin,US,web,2021,11
Arizona,64,Bitcoin,US,web,2021,12
Arkansas,28,Bitcoin,US,web,2016,1
Arkansas,33,Bitcoin,US,web,2016,2
Arkansas,42,Bitcoin,US,web,2016,3
Arkansas,30,Bitcoin,US,web,2016,4
Arkansas,31,Bitcoin,US,web,2016,5
Arkansas,43,Bitcoin,US,web,2016,6
Arkansas,41,Bitcoin,US,web,2016,7
Arkansas,43,Bitcoin,US,web,2016,8
Arkansas,46,Bitcoin,US,web,2016,9
Arkansas,49,Bitcoin,US,web,2016,10
Arkansas,43,Bitcoin,US,web,2016,11
Arkansas,41,Bitcoin,US,web,2016,12
Arkansas,38,Bitcoin,US,web,2017,1
Arkansas,42,Bitcoin,US,web,2017,2
Arkansas,41,Bitcoin,US,web,2017,3
Arkansas,54,Bitcoin,US,web,2017,4
Arkansas,31,Bitcoin,US,web,2017,5
Arkansas,38,Bitcoin,US,web,2017,6
Arkansas,42,Bitcoin,US,web,2017,7
Arkansas,35,Bitcoin,US,web,2017,8
Arkansas,39,Bitcoin,US,web,2017,9
Arkansas,41,Bitcoin,US,web,2017,10
Arkansas,38,Bitcoin,US,web,2017,11
Arkansas,35,Bitcoin,US,web,2017,12
Arkansas,34,Bitcoin,US,web,2018,1
Arkansas,30,Bitcoin,US,web,2018,2
Arkansas,33,Bitcoin,US,web,2018,3
Arkansas,38,Bitcoin,US,web,2018,4
Arkansas,35,Bitcoin,US,web,2018,5
Arkansas,35,Bitcoin,US,web,2018,6
Arkansas,41,Bitcoin,US,web,2018,7
Arkansas,44,Bitcoin,US,web,2018,8
Arkansas,41,Bitcoin,US,web,2018,9
Arkansas,41,Bitcoin,US,web,2018,10
Arkansas,41,Bitcoin,US,web,2018,11
Arkansas,36,Bitcoin,US,web,2018,12
Arkansas,40,Bitcoin,US,web,2019,1
Arkansas,43,Bitcoin,US,web,2019,2
Arkansas,44,Bitcoin,US,web,2019,3
Arkansas,35,Bitcoin,US,web,2019,4
Arkansas,38,Bitcoin,US,web,2019,5
Arkansas,40,Bitcoin,US,web,2019,6
Arkansas,35,Bitcoin,US,web,2019,7
Arkansas,33,Bitcoin,US,web,2019,8
Arkansas,38,Bitcoin,US,web,2019,9
Arkansas,39,Bitcoin,US,web,2019,10
Arkansas,47,Bitcoin,US,web,2019,11
Arkansas,52,Bitcoin,US,web,2019,12
Arkansas,42,Bitcoin,US,web,2020,1
Arkansas,45,Bitcoin,US,web,2020,2
Arkansas,42,Bitcoin,US,web,2020,3
Arkansas,45,Bitcoin,US,web,2020,4
Arkansas,46,Bitcoin,US,web,2020,5
Arkansas,42,Bitcoin,US,web,2020,6
Arkansas,48,Bitcoin,US,web,2020,7
Arkansas,46,Bitcoin,US,web,2020,8
Arkansas,57,Bitcoin,US,web,2020,9
Arkansas,45,Bitcoin,US,web,2020,10
Arkansas,44,Bitcoin,US,web,2020,11
Arkansas,41,Bitcoin,US,web,2020,12
Arkansas,43,Bitcoin,US,web,2021,1
Arkansas,40,Bitcoin,US,web,2021,2
Arkansas,37,Bitcoin,US,web,2021,3
Arkansas,42,Bitcoin,US,web,2021,4
Arkansas,40,Bitcoin,US,web,2021,5
Arkansas,40,Bitcoin,US,web,2021,6
Arkansas,44,Bitcoin,US,web,2021,7
Arkansas,41,Bitcoin,US,web,2021,8
Arkansas,41,Bitcoin,US,web,2021,9
Arkansas,44,Bitcoin,US,web,2021,10
Arkansas,43,Bitcoin,US,web,2021,11
Arkansas,44,Bitcoin,US,web,2021,12
California,57,Bitcoin,US,web,2016,1
California,72,Bitcoin,US,web,2016,2
California,88,Bitcoin,US,web,2016,3
California,69,Bitcoin,US,web,2016,4
California,69,Bitcoin,US,web,2016,5
California,76,Bitcoin,US,web,2016,6
California,70,Bitcoin,US,web,2016,7
California,88,Bitcoin,US,web,2016,8
California,78,Bitcoin,US,web,2016,9
California,90,Bitcoin,US,web,2016,10
California,75,Bitcoin,US,web,2016,11
California,66,Bitcoin,US,web,2016,12
California,82,Bitcoin,US,web,2017,1
California,84,Bitcoin,US,web,2017,2
California,100,Bitcoin,US,web,2017,3
California,75,Bitcoin,US,web,2017,4
California,84,Bitcoin,US,web,2017,5
California,100,Bitcoin,US,web,2017,6
California,100,Bitcoin,US,web,2017,7
California,100,Bitcoin,US,web,2017,8
California,100,Bitcoin,US,web,2017,9
California,100,Bitcoin,US,web,2017,10
California,100,Bitcoin,US,web,2017,11
California,95,Bitcoin,US,web,2017,12
California,100,Bitcoin,US,web,2018,1
California,100,Bitcoin,US,web,2018,2
California,100,Bitcoin,US,web,2018,3
California,100,Bitcoin,US,web,2018,4
California,98,Bitcoin,US,web,2018,5
California,100,Bitcoin,US,web,2018,6
California,100,Bitcoin,US,web,2018,7
California,100,Bitcoin,US,web,2018,8
California,100,Bitcoin,US,web,2018,9
California,95,Bitcoin,US,web,2018,10
California,100,Bitcoin,US,web,2018,11
California,100,Bitcoin,US,web,2018,12
California,100,Bitcoin,US,web,2019,1
California,100,Bitcoin,US,web,2019,2
California,100,Bitcoin,US,web,2019,3
California,100,Bitcoin,US,web,2019,4
California,100,Bitcoin,US,web,2019,5
California,100,Bitcoin,US,web,2019,6
California,100,Bitcoin,US,web,2019,7
California,100,Bitcoin,US,web,2019,8
California,100,Bitcoin,US,web,2019,9
California,100,Bitcoin,US,web,2019,10
California,100,Bitcoin,US,web,2019,11
California,99,Bitcoin,US,web,2019,12
California,100,Bitcoin,US,web,2020,1
California,100,Bitcoin,US,web,2020,2
California,100,Bitcoin,US,web,2020,3
California,100,Bitcoin,US,web,2020,4
California,100,Bitcoin,US,web,2020,5
California,93,Bitcoin,US,web,2020,6
California,100,Bitcoin,US,web,2020,7
California,94,Bitcoin,US,web,2020,8
California,98,Bitcoin,US,web,2020,9
California,90,Bitcoin,US,web,2020,10
California,99,Bitcoin,US,web,2020,11
California,94,Bitcoin,US,web,2020,12
California,100,Bitcoin,US,web,2021,1
California,96,Bitcoin,US,web,2021,2
California,100,Bitcoin,US,web,2021,3
California,100,Bitcoin,US,web,2021,4
California,100,Bitcoin,US,web,2021,5
California,100,Bitcoin,US,web,2021,6
California,100,Bitcoin,US,web,2021,7
California,100,Bitcoin,US,web,2021,8
California,100,Bitcoin,US,web,2021,9
California,100,Bitcoin,US,web,2021,10
California,100,Bitcoin,US,web,2021,11
California,100,Bitcoin,US,web,2021,12
Colorado,54,Bitcoin,US,web,2016,1
Colorado,67,Bitcoin,US,web,2016,2
Colorado,89,Bitcoin,US,web,2016,3
Colorado,66,Bitcoin,US,web,2016,4
Colorado,70,Bitcoin,US,web,2016,5
Colorado,80,Bitcoin,US,web,2016,6
Colorado,71,Bitcoin,US,web,2016,7
Colorado,84,Bitcoin,US,web,2016,8
Colorado,77,Bitcoin,US,web,2016,9
Colorado,88,Bitcoin,US,web,2016,10
Colorado,77,Bitcoin,US,web,2016,11
Colorado,71,Bitcoin,US,web,2016,12
Colorado,69,Bitcoin,US,web,2017,1
Colorado,89,Bitcoin,US,web,2017,2
Colorado,86,Bitcoin,US,web,2017,3
Colorado,74,Bitcoin,US,web,2017,4
Colorado,57,Bitcoin,US,web,2017,5
Colorado,67,Bitcoin,US,web,2017,6
Colorado,63,Bitcoin,US,web,2017,7
Colorado,63,Bitcoin,US,web,2017,8
Colorado,62,Bitcoin,US,web,2017,9
Colorado,71,Bitcoin,US,web,2017,10
Colorado,62,Bitcoin,US,web,2017,11
Colorado,78,Bitcoin,US,web,2017,12
Colorado,75,Bitcoin,US,web,2018,1
Colorado,54,Bitcoin,US,web,2018,2
Colorado,62,Bitcoin,US,web,2018,3
Colorado,70,Bitcoin,US,web,2018,4
Colorado,71,Bitcoin,US,web,2018,5
Colorado,59,Bitcoin,US,web,2018,6
Colorado,67,Bitcoin,US,web,2018,7
Colorado,66,Bitcoin,US,web,2018,8
Colorado,74,Bitcoin,US,web,2018,9
Colorado,67,Bitcoin,US,web,2018,10
Colorado,68,Bitcoin,US,web,2018,11
Colorado,63,Bitcoin,US,web,2018,12
Colorado,78,Bitcoin,US,web,2019,1
Colorado,81,Bitcoin,US,web,2019,2
Colorado,88,Bitcoin,US,web,2019,3
Colorado,75,Bitcoin,US,web,2019,4
Colorado,75,Bitcoin,US,web,2019,5
Colorado,71,Bitcoin,US,web,2019,6
Colorado,74,Bitcoin,US,web,2019,7
Colorado,78,Bitcoin,US,web,2019,8
Colorado,75,Bitcoin,US,web,2019,9
Colorado,88,Bitcoin,US,web,2019,10
Colorado,84,Bitcoin,US,web,2019,11
Colorado,87,Bitcoin,US,web,2019,12
Colorado,76,Bitcoin,US,web,2020,1
Colorado,77,Bitcoin,US,web,2020,2
Colorado,76,Bitcoin,US,web,2020,3
Colorado,76,Bitcoin,US,web,2020,4
Colorado,75,Bitcoin,US,web,2020,5
Colorado,79,Bitcoin,US,web,2020,6
Colorado,82,Bitcoin,US,web,2020,7
Colorado,71,Bitcoin,US,web,2020,8
Colorado,79,Bitcoin,US,web,2020,9
Colorado,65,Bitcoin,US,web,2020,10
Colorado,72,Bitcoin,US,web,2020,11
Colorado,66,Bitcoin,US,web,2020,12
Colorado,82,Bitcoin,US,web,2021,1
Colorado,86,Bitcoin,US,web,2021,2
Colorado,74,Bitcoin,US,web,2021,3
Colorado,72,Bitcoin,US,web,2021,4
Colorado,80,Bitcoin,US,web,2021,5
Colorado,60,Bitcoin,US,web,2021,6
Colorado,69,Bitcoin,US,web,2021,7
Colorado,73,Bitcoin,US,web,2021,8
Colorado,68,Bitcoin,US,web,2021,9
Colorado,68,Bitcoin,US,web,2021,10
Colorado,67,Bitcoin,US,web,2021,11
Colorado,70,Bitcoin,US,web,2021,12
Connecticut,47,Bitcoin,US,web,2016,1
Connecticut,58,Bitcoin,US,web,2016,2
Connecticut,85,Bitcoin,US,web,2016,3
Connecticut,56,Bitcoin,US,web,2016,4
Connecticut,57,Bitcoin,US,web,2016,5
Connecticut,63,Bitcoin,US,web,2016,6
Connecticut,54,Bitcoin,US,web,2016,7
Connecticut,58,Bitcoin,US,web,2016,8
Connecticut,61,Bitcoin,US,web,2016,9
Connecticut,73,Bitcoin,US,web,2016,10
Connecticut,63,Bitcoin,US,web,2016,11
Connecticut,54,Bitcoin,US,web,2016,12
Connecticut,58,Bitcoin,US,web,2017,1
Connecticut,60,Bitcoin,US,web,2017,2
Connecticut,72,Bitcoin,US,web,2017,3
Connecticut,44,Bitcoin,US,web,2017,4
Connecticut,51,Bitcoin,US,web,2017,5
Connecticut,58,Bitcoin,US,web,2017,6
Connecticut,62,Bitcoin,US,web,2017,7
Connecticut,62,Bitcoin,US,web,2017,8
Connecticut,55,Bitcoin,US,web,2017,9
Connecticut,59,Bitcoin,US,web,2017,10
Connecticut,59,Bitcoin,US,web,2017,11
Connecticut,76,Bitcoin,US,web,2017,12
Connecticut,56,Bitcoin,US,web,2018,1
Connecticut,53,Bitcoin,US,web,2018,2
Connecticut,57,Bitcoin,US,web,2018,3
Connecticut,62,Bitcoin,US,web,2018,4
Connecticut,62,Bitcoin,US,web,2018,5
Connecticut,59,Bitcoin,US,web,2018,6
Connecticut,58,Bitcoin,US,web,2018,7
Connecticut,61,Bitcoin,US,web,2018,8
Connecticut,66,Bitcoin,US,web,2018,9
Connecticut,62,Bitcoin,US,web,2018,10
Connecticut,63,Bitcoin,US,web,2018,11
Connecticut,61,Bitcoin,US,web,2018,12
Connecticut,64,Bitcoin,US,web,2019,1
Connecticut,69,Bitcoin,US,web,2019,2
Connecticut,71,Bitcoin,US,web,2019,3
Connecticut,69,Bitcoin,US,web,2019,4
Connecticut,61,Bitcoin,US,web,2019,5
Connecticut,62,Bitcoin,US,web,2019,6
Connecticut,68,Bitcoin,US,web,2019,7
Connecticut,65,Bitcoin,US,web,2019,8
Connecticut,64,Bitcoin,US,web,2019,9
Connecticut,70,Bitcoin,US,web,2019,10
Connecticut,61,Bitcoin,US,web,2019,11
Connecticut,76,Bitcoin,US,web,2019,12
Connecticut,67,Bitcoin,US,web,2020,1
Connecticut,72,Bitcoin,US,web,2020,2
Connecticut,58,Bitcoin,US,web,2020,3
Connecticut,63,Bitcoin,US,web,2020,4
Connecticut,61,Bitcoin,US,web,2020,5
Connecticut,63,Bitcoin,US,web,2020,6
Connecticut,63,Bitcoin,US,web,2020,7
Connecticut,67,Bitcoin,US,web,2020,8
Connecticut,71,Bitcoin,US,web,2020,9
Connecticut,65,Bitcoin,US,web,2020,10
Connecticut,70,Bitcoin,US,web,2020,11
Connecticut,63,Bitcoin,US,web,2020,12
Connecticut,69,Bitcoin,US,web,2021,1
Connecticut,62,Bitcoin,US,web,2021,2
Connecticut,61,Bitcoin,US,web,2021,3
Connecticut,64,Bitcoin,US,web,2021,4
Connecticut,62,Bitcoin,US,web,2021,5
Connecticut,61,Bitcoin,US,web,2021,6
Connecticut,73,Bitcoin,US,web,2021,7
Connecticut,71,Bitcoin,US,web,2021,8
Connecticut,66,Bitcoin,US,web,2021,9
Connecticut,69,Bitcoin,US,web,2021,10
Connecticut,68,Bitcoin,US,web,2021,11
Connecticut,72,Bitcoin,US,web,2021,12
Delaware,46,Bitcoin,US,web,2016,1
Delaware,29,Bitcoin,US,web,2016,2
Delaware,48,Bitcoin,US,web,2016,3
Delaware,42,Bitcoin,US,web,2016,4
Delaware,29,Bitcoin,US,web,2016,5
Delaware,50,Bitcoin,US,web,2016,6
Delaware,55,Bitcoin,US,web,2016,7
Delaware,77,Bitcoin,US,web,2016,8
Delaware,36,Bitcoin,US,web,2016,9
Delaware,55,Bitcoin,US,web,2016,10
Delaware,56,Bitcoin,US,web,2016,11
Delaware,34,Bitcoin,US,web,2016,12
Delaware,45,Bitcoin,US,web,2017,1
Delaware,46,Bitcoin,US,web,2017,2
Delaware,53,Bitcoin,US,web,2017,3
Delaware,52,Bitcoin,US,web,2017,4
Delaware,46,Bitcoin,US,web,2017,5
Delaware,51,Bitcoin,US,web,2017,6
Delaware,44,Bitcoin,US,web,2017,7
Delaware,50,Bitcoin,US,web,2017,8
Delaware,47,Bitcoin,US,web,2017,9
Delaware,54,Bitcoin,US,web,2017,10
Delaware,51,Bitcoin,US,web,2017,11
Delaware,50,Bitcoin,US,web,2017,12
Delaware,52,Bitcoin,US,web,2018,1
Delaware,52,Bitcoin,US,web,2018,2
Delaware,36,Bitcoin,US,web,2018,3
Delaware,47,Bitcoin,US,web,2018,4
Delaware,56,Bitcoin,US,web,2018,5
Delaware,52,Bitcoin,US,web,2018,6
Delaware,48,Bitcoin,US,web,2018,7
Delaware,47,Bitcoin,US,web,2018,8
Delaware,48,Bitcoin,US,web,2018,9
Delaware,39,Bitcoin,US,web,2018,10
Delaware,58,Bitcoin,US,web,2018,11
Delaware,43,Bitcoin,US,web,2018,12
Delaware,48,Bitcoin,US,web,2019,1
Delaware,50,Bitcoin,US,web,2019,2
Delaware,48,Bitcoin,US,web,2019,3
Delaware,50,Bitcoin,US,web,2019,4
Delaware,47,Bitcoin,US,web,2019,5
Delaware,42,Bitcoin,US,web,2019,6
Delaware,58,Bitcoin,US,web,2019,7
Delaware,44,Bitcoin,US,web,2019,8
Delaware,56,Bitcoin,US,web,2019,9
Delaware,50,Bitcoin,US,web,2019,10
Delaware,48,Bitcoin,US,web,2019,11
Delaware,66,Bitcoin,US,web,2019,12
Delaware,50,Bitcoin,US,web,2020,1
Delaware,53,Bitcoin,US,web,2020,2
Delaware,47,Bitcoin,US,web,2020,3
Delaware,46,Bitcoin,US,web,2020,4
Delaware,48,Bitcoin,US,web,2020,5
Delaware,55,Bitcoin,US,web,2020,6
Delaware,71,Bitcoin,US,web,2020,7
Delaware,46,Bitcoin,US,web,2020,8
Delaware,62,Bitcoin,US,web,2020,9
Delaware,58,Bitcoin,US,web,2020,10
Delaware,50,Bitcoin,US,web,2020,11
Delaware,58,Bitcoin,US,web,2020,12
Delaware,52,Bitcoin,US,web,2021,1
Delaware,54,Bitcoin,US,web,2021,2
Delaware,49,Bitcoin,US,web,2021,3
Delaware,49,Bitcoin,US,web,2021,4
Delaware,47,Bitcoin,US,web,2021,5
Delaware,49,Bitcoin,US,web,2021,6
Delaware,52,Bitcoin,US,web,2021,7
Delaware,46,Bitcoin,US,web,2021,8
Delaware,48,Bitcoin,US,web,2021,9
Delaware,54,Bitcoin,US,web,2021,10
Delaware,49,Bitcoin,US,web,2021,11
Delaware,57,Bitcoin,US,web,2021,12
District of Columbia,46,Bitcoin,US,web,2016,1
District of Columbia,56,Bitcoin,US,web,2016,2
District of Columbia,80,Bitcoin,US,web,2016,3
District of Columbia,66,Bitcoin,US,web,2016,4
District of Columbia,69,Bitcoin,US,web,2016,5
District of Columbia,67,Bitcoin,US,web,2016,6
District of Columbia,59,Bitcoin,US,web,2016,7
District of Columbia,67,Bitcoin,US,web,2016,8
District of Columbia,57,Bitcoin,US,web,2016,9
District of Columbia,80,Bitcoin,US,web,2016,10
District of Columbia,60,Bitcoin,US,web,2016,11
District of Columbia,52,Bitcoin,US,web,2016,12
District of Columbia,64,Bitcoin,US,web,2017,1
District of Columbia,75,Bitcoin,US,web,2017,2
District of Columbia,75,Bitcoin,US,web,2017,3
District of Columbia,66,Bitcoin,US,web,2017,4
District of Columbia,52,Bitcoin,US,web,2017,5
District of Columbia,64,Bitcoin,US,web,2017,6
District of Columbia,65,Bitcoin,US,web,2017,7
District of Columbia,62,Bitcoin,US,web,2017,8
District of Columbia,64,Bitcoin,US,web,2017,9
District of Columbia,65,Bitcoin,US,web,2017,10
District of Columbia,61,Bitcoin,US,web,2017,11
District of Columbia,72,Bitcoin,US,web,2017,12
District of Columbia,69,Bitcoin,US,web,2018,1
District of Columbia,63,Bitcoin,US,web,2018,2
District of Columbia,63,Bitcoin,US,web,2018,3
District of Columbia,73,Bitcoin,US,web,2018,4
District of Columbia,71,Bitcoin,US,web,2018,5
District of Columbia,81,Bitcoin,US,web,2018,6
District of Columbia,71,Bitcoin,US,web,2018,7
